rid,singer,title,top1_word,top3_words,top1_match,top3_match
313051,S.H.E,恋人未满,一点点,一点点、说、只,0,0
177848,S.H.E,波斯猫,波斯猫,波斯猫、危险、思念,1,1
177847,S.H.E,他还是不懂,懂,懂、我要、爱,1,1
177769,S.H.E,Super Star,爱,爱、super、star,0,1
556687,S.H.E,天灰,变成,变成、天空、有点,0,0
177902,S.H.E,热带雨林,月色,月色、摇晃、树影,0,0
177765,S.H.E,Ring Ring Ring,ring,ring、ya、管,1,1
556689,S.H.E,五月天,五月,五月、天、一天,1,1
177763,S.H.E,触电,触电,触电、先、像,1,1
4437619,S.H.E,一眼万年,万年,万年、爱、越,1,1
83888,S.H.E,美丽新世界,爱,爱、美丽、新世界,0,1
672803,S.H.E,爱上你,一天,一天、为、值得,0,0
240841,S.H.E,谢谢你的温柔,心,心、不明、孤单,0,0
99620,S.H.E,痛快,痛快,痛快、爱、生命,1,1
177757,S.H.E,一眼万年,万年,万年、爱、越,1,1
135415,S.H.E,紫藤花,紫藤花,紫藤花、人、迎风,1,1
99621,S.H.E,候鸟,爱,爱、飞、远,0,0
350635,S.H.E,新窝,身边,身边、心窝、丢掉,0,0
26287850,S.H.E,天亮了,天亮,天亮、活着、世界,1,1
3493737,Taylor Swift,Love Story,ll,ll、were、romeo,0,0
5834386,Taylor Swift,Welcome To New York,new,new、welcome、york,1,1
166391234,Taylor Swift,Love Story (Taylor's Version),ll,ll、were、romeo,0,0
73491400,Taylor Swift,Cruel Summer,说,说、summer、夏天,0,1
587737612,Taylor Swift,"I Knew It, I Knew You",knew,knew、我心、知是,1,1
59436283,Taylor Swift,Love Story,ll,ll、were、romeo,0,0
309502858,Taylor Swift,Cruel Summer,说,说、summer、夏天,0,1
3493724,Taylor Swift,You Belong With Me,belong,belong、属于、she,1,1
30382874,Taylor Swift,Look What You Made Me Do,made,made、what、look,1,1
61242390,Taylor Swift,Love Story (1989 Mix),ll,ll、were、romeo,0,0
73491401,Taylor Swift,Lover,能否,能否、take、can,0,0
5253684,Taylor Swift,Shake It Off,shake,shake、这些、off,1,1
10621896,Taylor Swift,Style,go,go、out、style,0,1
504402802,Taylor Swift,The Fate of Ophelia,all,all、奥菲莉、娅,0,0
146032128,Taylor Swift,exile,by,by、so、never,0,0
5836891,Taylor Swift,Blank Space,ll,ll、会、love,0,0
311173233,Taylor Swift,Blank Space (Taylor's Version),ll,ll、会、love,0,0
504402808,Taylor Swift,Opalite,love,love、but、如,0,0
73491414,Taylor Swift,Daylight,daylight,daylight、曙光、see,1,1
266547669,Taylor Swift,Cruel Summer,说,说、summer、夏天,0,1
3674836,Taylor Swift,I Knew You Were Trouble,trouble,trouble、躲避、now,1,1
190431615,Taylor Swift,Last Christmas,gave,gave、year、but,0,0
68666991,Taylor Swift,ME! (Feat. Brendon Urie Of Panic! At The Disco),there,there、like、one,0,0
56331506,Taylor Swift,Sparks Fly,如,如、般、烟花,0,0
311086055,Taylor Swift,Style (Taylor's Version),go,go、out、style,0,1
404760,蔡依林,日不落,爱,爱、未眠、心,0,0
622233,蔡依林,天空,天空,天空、好、离开,1,1
160905,蔡依林,说爱你,忙,忙、真的、转,0,0
160911,蔡依林,布拉格广场,so,so、布拉格、广场,0,1
291655,蔡依林,倒带,终于,终于、看开、爱,0,0
680397,蔡依林,今天你要嫁给我,陶喆,陶喆、嫁给、要,0,1
28408860,蔡依林,妥协,爱到,爱到、妥协、世界,0,1
130162,蔡依林,倒带,终于,终于、看开、爱,0,0
1688657,蔡依林,爱情三十六计,爱情,爱情、关系、不必,1,1
3971136,蔡依林,看我72变,完美,完美、再见、改变,0,0
1915665,蔡依林,看我72变,完美,完美、再见、改变,0,0
1227087,蔡依林,Love Love Love,love,love、心、百分百,1,1
103853,蔡依林,LOVE LOVE LOVE,love,love、心、百分百,1,1
160928,蔡依林,我知道你很难过,人,人、难过、爱,0,1
6860770,蔡依林,爱情三十六计,爱情,爱情、三十六计、关系,1,1
160906,蔡依林,骑士精神,那些,那些、莫名其妙、话语,0,0
404761,蔡依林,舞娘,旋转,旋转、跳跃、我闭,0,0
6822329,蔡依林,许愿池的希腊少女,少女,少女、希腊、吉他,1,1
170618513,蔡依林,Stars Align,da,da、need、闪耀,0,0
5903846,蔡依林,第三人称,第三人称,第三人称、用、看着,1,1
1915656,蔡依林,柠檬草的味道,懂得,懂得、要、负责,0,0
1701306,蔡依林,大艺术家,爱,爱、艺术家、ne,0,1
5838910,蔡依林,Play我呸,呸,呸、play、会,1,1
933238,蔡依林,给我一首歌的时间 (Live),能,能、说、一首歌,0,1
1915653,蔡依林,倒带,终于,终于、看开、爱,0,0
103135,陶喆,就是爱你,爱,爱、愿意、说,1,1
103134,陶喆,爱我还是他,爱,爱、说、是不是,1,1
320409,陶喆,爱，很简单,爱,爱、love、一直,1,1
98934,陶喆,普通朋友,friend,friend、just、朋友,0,1
151897,陶喆,爱，很简单,爱,爱、love、一直,1,1
247594,陶喆,Melody,melody,melody、旋律、爱过,1,1
27785116,陶喆,Susan说,苏三说,苏三说、爱情、像,0,0
84423,陶喆,找自己,哗啦啦,哗啦啦、只会、一次,0,0
26034136,陶喆,天天,天天,天天、说、人,1,1
26034137,陶喆,小镇姑娘,明白,明白、小镇、已,0,1
320411,陶喆,流沙,流沙,流沙、真的、爱情,1,1
355033,陶喆,蝴蝶,像,像、一、每次,0,0
75402,陶喆,讨厌红楼梦,简单,简单、说、爱,0,0
151895,陶喆,寂寞的季节,季节,季节、寂寞、风吹,1,1
1092928,陶喆,二十二,只,只、要、能,0,0
320410,陶喆,飞机场的10:30,要,要、越、是不是,0,0
3383254,陶喆,那个女孩,女孩,女孩、girl、那个,1,1
296228,陶喆,Angel,angel,angel、身边、请,1,1
1092927,陶喆,月亮代表谁的心,爱,爱、月亮代表、月亮,0,1
3312607,陶喆,一念之间,爱,爱、say、goodbye,0,0
151899,陶喆,普通朋友,friend,friend、just、朋友,0,1
151894,陶喆,Melody,melody,melody、旋律、爱过,1,1
247595,陶喆,黑色柳丁,只想哭,只想哭、英雄、可是,0,0
136170,陶喆,每一面都美,beautiful,beautiful、温柔、感受,0,0
450444,蔡健雅,红色高跟鞋,像,像、窝、被子,0,0
1108461,蔡健雅,Letting Go,go,go、爱、letting,1,1
318660,蔡健雅,越来越不懂,爱,爱、爱得、懂,0,1
27780561,蔡健雅,坠落,坠落,坠落、爱、就别,1,1
299813486,蔡健雅,红色高跟鞋,像,像、窝、被子,0,0
10346331,蔡健雅,思念是一种病,感觉,感觉、一种、病,0,1
6822490,蔡健雅,红色高跟鞋 (Live),像,像、窝、被子,0,0
6680691,蔡健雅,失语者,失语,失语、者、爱,1,1
102682,蔡健雅,下一次爱情来的时候,爱,爱、应该、下,1,1
311045,蔡健雅,达尔文,人,人、有过、学会,0,0
323758,蔡健雅,Beautiful Love,beautiful,beautiful、love、so,1,1
316388,蔡健雅,越来越不懂,爱,爱、爱得、只,0,0
1108582,蔡健雅,别找我麻烦,乌云,乌云、快、走开,0,0
27780560,蔡健雅,被驯服的象,迷雾,迷雾、迷路、迷了路,0,0
613983870,蔡健雅,不愿醒的梦,有人,有人、会、中,0,0
318659,蔡健雅,空白格,爱,爱、其实、想,0,0
26396560,蔡健雅,紫 (片中版),满天,满天、看、晚霞,0,0
79250,蔡健雅,陌生人,当,当、甚至、能,0,0
520023,蔡健雅,达尔文 II (进化版),人,人、有过、学会,0,0
304294902,蔡健雅,Nightglow,way,way、go、never,0,0
318656,蔡健雅,晨间新闻,新闻,新闻、晨间、特别,1,1
43022324,蔡健雅,越来越不懂,爱,爱、懂、爱得,0,1
278903,蔡健雅,无底洞,尝试,尝试、人、用,0,0
385059,蔡健雅,思念是一种病,感觉,感觉、一种、病,0,1
299797456,蔡健雅,红色高跟鞋,像,像、该、形容,0,0
443603,五月天,突然好想你,突然,突然、怕、回忆,1,1
7207081,五月天,后来的我们,后来,后来、能、人生,1,1
586602283,五月天,达拉崩吧 (Live),达拉,达拉、崩、斑得,1,1
3622015,五月天,你不是真正的快乐,决定,决定、真正、快乐,0,1
41183181,五月天,后来的我们,后来,后来、能、人生,1,1
73468673,五月天,玫瑰少年,会,会、弦乐、美丽,0,0
1028225,五月天,温柔,温柔,温柔、孤单、不明,1,1
98804,五月天,倔强,倔强,倔强、一次、疯狂,1,1
404779,五月天,知足,拥有,拥有、笑、要,0,0
282037,五月天,私奔到月球,男,男、女、一二三,0,0
597012114,五月天,如烟 (Live),永远,永远、有没有、能,0,0
56218336,五月天,步步,一步步,一步步、里面、每,0,0
7151614,五月天,如果我们不曾相遇,不曾,不曾、相遇、一天,1,1
3654739,五月天,干杯,一天,一天、会、真的,0,0
45801335,五月天,伤心的人别听慢歌 (贯彻快乐),动次,动次、不管、快乐,0,1
7097026,五月天,派对动物,party,party、let、go,0,0
56218340,五月天,倔强,倔强,倔强、一次、疯狂,1,1
281762,五月天,离开地球表面,烦恼,烦恼、地球、甩掉,0,1
1026410,五月天,恋爱ing,恋爱,恋爱、改变、心情,1,1
225415,五月天,天使,天使,天使、像、依赖,1,1
448895321,五月天,任性,任性,任性、世界、勇敢,1,1
56218341,五月天,知足 (乐团版),拥有,拥有、笑、要,0,0
56062728,五月天,我不愿 让你一个人,人,人、不愿、会,1,1
160231957,五月天,因为你 所以我,天空,天空、不过、爱上,0,0
56062718,五月天,我不愿 让你一个人,人,人、不愿、会,1,1
234134215,金润吉,迟来的爱 (新版),爱,爱、明白、多少,1,1
214841873,金润吉,最远的你是我最近的爱,等,等、只、艺人,0,0
187651084,金润吉,谢谢你的爱,爱,爱、谢谢、不敢,1,1
333002591,金润吉,再回首,再回首,再回首、曾经、恍然,1,1
217333505,金润吉,我曾用心爱着你,如此,如此、多么、艺人,0,0
268116632,金润吉,萍聚,曾经,曾经、只愿、追忆,0,0
569732719,金润吉,满心愧疚,说,说、能、多想,0,0
245773675,金润吉,最远的你是我最近的爱 (Live),等,等、人生、爱,0,1
321632158,金润吉,牵手 (新版),手,手、路、牵,1,1
254012914,金润吉,活着,要,要、忘、为,0,0
431509116,金润吉,慢慢离开你,离开,离开、试着、慢慢,1,1
66744537,金润吉,一人一城,金,金、庄、爱,0,0
252560394,金润吉,牵挂你的人是我 (新版),人,人、相信、祝福,1,1
289137090,金润吉,我心已许,天地,天地、为证、日月,0,0
6524228,金润吉,Love Love,love,love、爱情、can,1,1
26368970,金润吉,学到老爱到老,人,人、是不是、付出,0,0
555072319,金润吉,野花香 (Live),野花,野花、香、野,1,1
186385292,金润吉,Tell Me（韩文版）,말,말、해、줘,0,0
208056859,金润吉,DISCO,disco,disco、喜欢、dididi,1,1
423259518,金润吉,如果爱下去,很久以前,很久以前、爱、会,0,1
325704674,金润吉,牵手 (live合唱版),手,手、路、牵,1,1
6507725,金润吉,Love Love,love,love、爱情、can,1,1
434775031,金润吉,我曾用心爱着你 (DJ九零版),如此,如此、多么、总是,0,0
333002582,金润吉,再回首 (Live合唱版),再回首,再回首、曾经、恍然,1,1
37925332,金润吉,一次就好,好,好、里、男,1,1
206964138,唐伯虎Annie,西厢寻他,伯爵,伯爵、johnny、producer,0,0
355251349,唐伯虎Annie,落 (花开花落日升日没),爱,爱、人、潇然,0,0
157042638,唐伯虎Annie,伯虎说 (feat.唐伯虎Annie),人,人、问、公子王孙,0,0
515399033,唐伯虎Annie,游京 (妮蔻进行曲),中,中、游走、悠悠的,0,0
149452597,唐伯虎Annie,青丝,君不见,君不见、妾、叹,0,0
40767219,唐伯虎Annie,有些爱情放不下,有些,有些、真的、爱,1,1
159222376,唐伯虎Annie,伯虎说 (feat.唐伯虎Annie) (无鼠来宝版),人,人、问、公子王孙,0,0
355251278,唐伯虎Annie,落 (DJ德朋版),人,人、爱、花开花落,0,0
576764295,唐伯虎Annie,西厢寻他 (饮下我一干二净的牵挂),天地,天地、大、爱恨,0,0
157560354,唐伯虎Annie,伯虎说 (feat.唐伯虎Annie) (DJ阳少版),人,人、问、公子王孙,0,0
453449249,唐伯虎Annie,游京 (国潮版),中,中、京城、奏,0,0
548228875,唐伯虎Annie,游京 (敲水管DJ版),游走,游走、京城、听,0,0
452468510,唐伯虎Annie,长安姑娘 (红尘来去散无痕),春,春、人、红尘,0,1
453456895,唐伯虎Annie,长安姑娘 (封神版),人,人、春、长安,0,1
493205491,唐伯虎Annie,伯虎说 (伯虎摇),人,人、问、明月,0,0
489898801,唐伯虎Annie,伯虎说 (DJ版),问,问、明月、万年,0,0
56554906,唐伯虎Annie,你离开后的天空,不想,不想、天空、某种,0,1
379953433,唐伯虎Annie,弱水三千 (DJ细霖版),弱水三千,弱水三千、为、等,1,1
521312959,唐伯虎Annie,难解,ད,ད、ས、བ,0,0
500606503,唐伯虎Annie,莫问天涯 (莫问天涯也莫问归期),vocal,vocal、了解、制作,0,0
530605988,唐伯虎Annie,西厢寻他 (竹林外的酒家),天地,天地、大、爱恨,0,0
310675319,唐伯虎Annie,弱水三千,为,为、等、弱水三千,0,1
498271700,唐伯虎Annie,莫问归期,vocal,vocal、有时、怎,0,0
355251301,唐伯虎Annie,落 (DJ德朋X0.9降调版),人,人、爱、花开花落,0,0
516627948,唐伯虎Annie,游京 (DJ版),悠悠的,悠悠的、古城、中,0,0
15249349,杨宗纬,凉凉,女,女、男、凉凉,0,1
377413145,杨宗纬,若月亮没来 (Live),音乐,音乐、维伴、没来,0,1
3287563,杨宗纬,其实都没有,曾经,曾经、后来、特别,0,0
368698595,杨宗纬,我会好好的 (Live),音乐,音乐、深深地、维伴,0,0
6663095,杨宗纬,一次就好,想,想、好、里,0,1
257440144,杨宗纬,一次就好,想,想、好、里,0,1
23542570,杨宗纬,洋葱,一层,一层、会、能,0,0
311793321,杨宗纬,小满足,男,男、女、手,0,0
6568547,杨宗纬,红尘来去一场梦 (Live),红尘,红尘、空、一场,1,1
374640693,杨宗纬,听说你 (Live),音乐,音乐、维伴、听说,0,1
407740961,杨宗纬,我们好像在哪见过,男,男、女、记得,0,0
614114236,杨宗纬,阴天 (Live),音乐,音乐、维伴、两个,0,0
3241195,杨宗纬,空白格 (Live),爱,爱、其实、想,0,0
23665176,杨宗纬,凉凉 (Live),女,女、男、凉凉,0,1
22805822,杨宗纬,这一路走来,一路,一路、走来、多,1,1
6441966,杨宗纬,我变了 我没变,多,多、做、改变,0,0
365197400,杨宗纬,他不懂 (Live),懂,懂、音乐、心,1,1
26445014,杨宗纬,越过山丘,随,随、山丘、幸福,0,1
1080692,杨宗纬,那个男人,爱着,爱着、男人、多久,0,1
3296298,杨宗纬,初爱,爱,爱、告别、想起,1,1
293084031,杨宗纬,千金散尽,许下,许下、sbms、beijing,0,0
51571022,杨宗纬,空白格 (《一生一世》电影片尾曲),爱,爱、空白、格,0,1
523504803,杨宗纬,凉凉,凉凉,凉凉、几分、前生,1,1
216877,萧亚轩,最熟悉的陌生人,里,里、各自、爱得,0,0
221681,萧亚轩,表白,好,好、想、跟,0,0
163050916,萧亚轩,遗失的心跳,心跳,心跳、遗失、夜太深,1,1
3208050,萧亚轩,遗失的心跳,心跳,心跳、遗失、夜太深,1,1
679685,萧亚轩,突然想起你,哪里,哪里、应该、放在,0,0
76061,萧亚轩,爱的主打歌,原来,原来、主打、歌,0,1
389413,萧亚轩,类似爱情,爱,爱、爱情、有点,1,1
684062,萧亚轩,一个人的精彩,甩,甩、bye、我会,0,0
3975777,萧亚轩,最熟悉的陌生人,里,里、各自、爱得,0,0
170769,萧亚轩,最熟悉的陌生人,里,里、各自、爱得,0,0
865820,萧亚轩,错的人,明,明、但是、容易,0,0
170770,萧亚轩,爱的主打歌,原来,原来、主打、歌,0,1
3208067,萧亚轩,放爱情一个假,放,放、爱情、假期,1,1
76065,萧亚轩,他和她的故事,爱,爱、后悔、孤独,0,0
1040644,萧亚轩,吻,取代,取代、吻、要,0,1
221685,萧亚轩,然后,得到,得到、说、话,0,0
170766,萧亚轩,一个人的精彩,甩,甩、bye、我会,0,0
1044605,萧亚轩,潇洒小姐,喜欢,喜欢、潇洒、别,0,1
45841271,萧亚轩,Cappuccino,cappuccino,cappuccino、cuz、da,1,1
237952,萧亚轩,爱的主打歌,原来,原来、主打、歌,0,1
3208061,萧亚轩,类似爱情,爱,爱、爱情、有点,1,1
221684,萧亚轩,后来的我们,从前,从前、哭、笑,0,0
96919747,萧亚轩,突然想起你 (MTV版),放在,放在、哪里、突然,0,1
598386,萧亚轩,闪闪惹人爱,闪闪,闪闪、惹人爱、爱,1,1
170755,萧亚轩,他和她的故事,爱,爱、眼泪、后悔,0,0
1026357,林忆莲,至少还有你,直到,直到、全世界、失去,0,0
327537,林忆莲,为你我受冷风吹,与非,与非、关心、为,0,1
6682526,林忆莲,至少还有你,直到,直到、全世界、失去,0,0
165398,林忆莲,至少还有你 (Sentimental Version),直到,直到、失去、全世界,0,0
327535,林忆莲,伤痕,爱,爱、要、人,0,0
138018,林忆莲,词不达意,想,想、我爱你、能,0,0
228868,林忆莲,当爱已成往事,女,女、男、痛,0,0
327577,林忆莲,爱上一个不回家的人,苦苦,苦苦、爱上、回家,0,1
27786821,林忆莲,至少还有你,直到,直到、全世界、失去,0,0
95862,林忆莲,当爱已成往事,女,女、男、人生,0,0
4643940,林忆莲,为你我受冷风吹,与非,与非、关心、为,0,1
120489,林忆莲,灰色,hahaha,hahaha、心中、灰色,0,1
330942553,林忆莲,归零,reset,reset、未来、世界,0,0
51419756,林忆莲,失踪,忘,忘、人、这个,0,0
327536,林忆莲,听说爱情回来过,一种,一种、见、想见,0,0
5079692,林忆莲,为你我受冷风吹 (Live in Hong Kong/2011),以为,以为、会试、为,0,1
165285,林忆莲,为你我受冷风吹,与非,与非、关心、为,0,1
38610866,林忆莲,不必在乎我是谁,想,想、真的、有人,0,0
1028090,林忆莲,伤痕,爱,爱、要、人,0,0
410465994,林忆莲,至少还有你 (40赫兹伽马公益版),直到,直到、全世界、失去,0,0
45825567,林忆莲,至少还有你,直到,直到、全世界、失去,0,0
57532,林忆莲,听说爱情回来过,一种,一种、见、想见,0,0
51573365,林忆莲,远走高飞,忘记,忘记、说、慢慢,0,0
225023306,林忆莲,当爱已成往事,女,女、男、人生,0,0
16854414,林忆莲,不必在乎我是谁 (Live),想,想、真的、有人,0,0
29530546,李宗盛,鬼迷心窍,也好,也好、虽然、人,0,0
3415087,李宗盛,山丘,山丘,山丘、喋喋不休、越过,1,1
338261,李宗盛,凡人歌 (Live),多少,多少、皆、凡人,0,1
12804012,李宗盛,不必在乎我是谁 (Live),想,想、真的、有人,0,0
29178261,李宗盛,凡人歌,多少,多少、皆、凡人,0,1
7121445,李宗盛,鬼迷心窍,也好,也好、虽然、人,0,0
3142540,李宗盛,爱的代价,走,走、曾、为,0,0
1025952,李宗盛,我终于失去了你 (Live),终于,终于、当、失去,1,1
51497920,李宗盛,读你,读,读、千遍、厌倦,1,1
12804011,李宗盛,飘洋过海来看你 (Live),曾,曾、陌生、城市,0,0
1164385,李宗盛,凡人歌,多少,多少、皆、凡人,0,1
22852832,李宗盛,凡人歌,多少,多少、皆、凡人,0,1
701435,李宗盛,给自己的歌,闻,闻、不得、想,0,0
12803990,李宗盛,鬼迷心窍 (Live),也好,也好、虽然、人,0,0
29178250,李宗盛,鬼迷心窍,也好,也好、虽然、人,0,0
29315289,李宗盛,凡人歌,多少,多少、皆、凡人,0,1
12804015,李宗盛,晚婚 (Live),能,能、擦、脸上,0,0
224354486,李宗盛,鬼迷心窍,也好,也好、虽然、人,0,0
989133,李宗盛,领悟 (Live),领悟,领悟、爱、曾,1,1
1090120,李宗盛,鬼迷心窍,也好,也好、虽然、人,0,0
153883,谢霆锋,谢谢你的爱1999,人,人、伤、有多深,0,0
153836,谢霆锋,因为爱所以爱,爱,爱、不用、美好,1,1
153738,谢霆锋,黄种人,越,越、黄、黄种人,0,1
322319,谢霆锋,活着Viva,像,像、般、快活,0,0
452688671,谢霆锋,逆行,如,如、似、只想,0,0
3924399,谢霆锋,只要为你活一天,只要,只要、为、再活,1,1
322322,谢霆锋,游乐场,游乐,游乐、想、秒,1,1
4239772,谢霆锋,要我怎么忘了他,忘,忘、要、说,1,1
520326,谢霆锋,因为爱所以爱,爱,爱、不用、美好,1,1
153824,谢霆锋,谢谢你的爱1999,人,人、伤、有多深,0,0
480801551,谢霆锋,香水,习惯,习惯、香水味、感觉,0,0
217136,谢霆锋,玉蝴蝶,叫,叫、如何、蝴蝶,0,1
153918,谢霆锋,爱后余生,爱,爱、人、即使,1,1
207549260,谢霆锋,我们这里还有鱼,游,游、鱼、谢,0,1
88135720,谢霆锋,因为爱所以爱 (单曲),爱,爱、不用、美好,1,1
322330,谢霆锋,一击即中,双倍,双倍、力量、不怕,0,0
322343,谢霆锋,香水,早已,早已、习惯、香水味,0,0
153924,谢霆锋,不要说谎,说谎,说谎、不再、说,1,1
6959363,谢霆锋,谢谢你的爱1999,人,人、伤、有多深,0,0
520299,谢霆锋,281公里,寂寞,寂寞、公里、出口,0,1
113646,谢霆锋,无声仿有声,好,好、情人、代替,0,0
322334,谢霆锋,罪人,一点,一点、相识、觅,0,0
153933,谢霆锋,非走不可,这条,这条、路、相恋,0,0
97041203,谢霆锋,平凡之路,曾经,曾经、走、via,0,0
96832,阿杜,撕夜,冷冷的,冷冷的、人、电话,0,0
353537,阿杜,撕夜,冷冷的,冷冷的、人、电话,0,0
353543,阿杜,下雨的时候会想你,想,想、雨、应该,1,1
57136,阿杜,Andy,曾经,曾经、人、站,0,0
1028308,阿杜,他一定很爱你,一定,一定、爱、比,1,1
96822,阿杜,离别,离别,离别、心、要,1,1
1028311,阿杜,离别,离别,离别、心、要,1,1
9880300,阿杜,天黑 (Live),要,要、天黑、风若停,0,1
1028309,阿杜,天天看到你,爱,爱、天天、可能,0,1
238200,阿杜,坚持到底,坚持到底,坚持到底、四个、字,1,1
1076202,阿杜,他一定很爱你,一定,一定、爱、比,1,1
22828285,阿杜,撕夜,冷冷的,冷冷的、人、电话,0,0
313052,阿杜,天黑,要,要、天黑、风若停,0,1
96820,阿杜,Andy,曾经,曾经、人、站,0,0
142534,阿杜,坚持到底,坚持到底,坚持到底、四个、字,1,1
1027382,阿杜,天天看到你,爱,爱、天天、可能,0,1
1027381,阿杜,撕夜,冷冷的,冷冷的、人、电话,0,0
142531,阿杜,离别,离别,离别、心、要,1,1
217575,阿杜,他一定很爱你,一定,一定、爱、比,1,1
23547401,阿杜,Andy (前半 Live),要,要、人、站,0,0
534845023,阿杜,越陷越深 (Live),音乐,音乐、维伴、越陷越深,0,1
96831,阿杜,坚持到底,坚持到底,坚持到底、四个、字,1,1
142543,阿杜,你就像个小孩,像,像、个、小孩,1,1
316733,阿杜,无法阻挡,阻挡,阻挡、希望、伤,1,1
217577,阿杜,天天看到你,爱,爱、天天、可能,0,1
142801,陈百强,偏偏喜欢你,为何,为何、失去、已,0,0
994996,陈百强,一生何求,一生何求,一生何求、已、料到,1,1
90862,陈百强,一生何求,一生何求,一生何求、已、料到,1,1
9564949,陈百强,一生何求-,一生何求,一生何求、已、料到,1,1
321856155,陈百强,偏偏喜欢你 (3D环绕版),为何,为何、失去、已,0,0
4205604,陈百强,一生不变,分开,分开、痴心、吻,0,0
87326,陈百强,偏偏喜欢你,为何,为何、失去、已,0,0
56127798,陈百强,偏偏喜欢你,为何,为何、失去、已,0,0
55319535,陈百强,念亲恩,长夜,长夜、空虚、父母亲,0,0
87327,陈百强,今宵多珍重,愁绪,愁绪、相、放下,0,0
142806,陈百强,不,请,请、问、不想,0,0
309957278,陈百强,偏偏喜欢你,为何,为何、失去、已,0,0
1121422,陈百强,一生何求,一生何求,一生何求、已、料到,1,1
87336,陈百强,念亲恩,长夜,长夜、空虚、父母亲,0,0
11047298,陈百强,偏偏喜欢你,为何,为何、失去、已,0,0
2791008,陈百强,偏偏喜欢你,为何,为何、失去、已,0,0
217893,陈百强,偏偏喜欢你,为何,为何、失去、已,0,0
1038124,陈百强,偏偏喜欢你,为何,为何、失去、已,0,0
2791242,陈百强,涟漪,全,全、变出、生活,0,0
6760532,陈百强,一生何求,一生何求,一生何求、已、料到,1,1
217920,陈百强,等,心里,心里、糊涂、一生,0,0
22816217,陈百强,今宵多珍重,愁绪,愁绪、相、放下,0,0
28733755,陈百强,烟雨凄迷,一天,一天、终于、疑问,0,0
2791131,陈百强,相思河畔,带,带、浪、出,0,0
142890,陈百强,孤寂,走进,走进、伴、困倦,0,0
481552,韩宝仪,粉红色的回忆,忘记,忘记、夏天、心底,0,0
481565,韩宝仪,无奈的思绪,无奈,无奈、思绪、从此,1,1
558644,韩宝仪,往事只能回味,时光,时光、回、春风,0,1
267291,韩宝仪,舞女,人,人、啊啊啊、多少,0,0
1250134,韩宝仪,舞女泪,摇,摇、cha、tango,0,0
23543636,韩宝仪,舞女泪,摇,摇、cha、伴舞,0,0
234993,韩宝仪,舞女泪,摇,摇、cha、伴舞,0,0
267533,韩宝仪,你潇洒我漂亮,潇洒,潇洒、漂亮、还要,1,1
831152,韩宝仪,萍聚,曾经,曾经、别管、以后,0,0
321846236,韩宝仪,抹去泪水,人生,人生、旅途、喜,0,0
270927,韩宝仪,一去不回头,叫,叫、等到、说,0,0
270791,韩宝仪,抹去泪水,人生,人生、旅途、喜,0,0
1250158,韩宝仪,痴情的爱,爱上你,爱上你、叫、容易,0,0
1119657,韩宝仪,错误的爱,了解,了解、偏偏、情爱,0,0
234992,韩宝仪,无奈的思绪,无奈,无奈、思绪、从此,1,1
2098665,韩宝仪,往事只能回味,时光,时光、回、春风,0,1
269235632,韩宝仪,你怎么说,说,说、忘记、两天,1,1
4841383,韩宝仪,无言的温柔,爱,爱、请、到底,0,0
23543634,韩宝仪,抹去泪水,人生,人生、旅途、喜,0,0
282785,韩宝仪,舞女,人,人、多少、生活,0,0
23349912,韩宝仪,痴情的爱,爱上你,爱上你、叫、容易,0,0
1250135,韩宝仪,你潇洒我漂亮,潇洒,潇洒、漂亮、还要,1,1
91169066,韩宝仪,粉红色的回忆,忘记,忘记、夏天、心底,0,0
28707762,韩宝仪,除了你,告诉,告诉、是不是、已,0,0
91345555,韩宝仪,无言的温柔,爱,爱、请、无言,0,1
581316044,Grimmmz,老己进行曲（氛围鼓点版）,爱,爱、特别、会,0,0
453732946,Grimmmz,拼好歌 (拼好饭) (2024合集版),感谢,感谢、聆听、谢谢,0,0
570384574,Grimmmz,蹦迪进行曲 (动感嗨曲),more,more、多、dance,0,0
537149404,Grimmmz,FreeLucky  go girl（北纬67度以北的雪）,like,like、如、go,0,1
581316230,Grimmmz,五月的天刚诞生的夏天（破碎鼓点版）,月,月、一天、天刚,1,1
581315841,Grimmmz,就这样莫名其妙的爱上你（DJ氛围版）,爱上你,爱上你、莫名其妙、微笑,1,1
562237024,Grimmmz,NEXT 电音 (破碎旋律版),纯音乐,纯音乐、请、欣赏,0,0
581213806,Grimmmz,旧时的爱已经逝去,爱,爱、会、落泪,1,1
584414672,Grimmmz,心似烟火 (氛围律动版),一朵,一朵、寂寞、转身,0,0
558584520,Grimmmz,蛋糕店里卖蛋糕 (废话语录版),里,里、能、卖,1,1
621035762,Grimmmz,来杯好茶摇一摇 (DJ来财摇),also,also、will、bring,0,0
557243036,Grimmmz,爱我你就抱抱我(忧郁幻昼版),爱,爱、夸夸、抱抱,1,1
570430955,Grimmmz,Fever Pitch (高燃带感),fever,fever、like、body,1,1
478529838,Grimmmz,We Don't Talk Anymore (地球脉动),don,don、不再、anymore,1,1
539153502,Grimmmz,REVENGE(燃版Slow),本,本、作品、为,0,0
596197897,Grimmmz,伯虎说 最炫民族风 国宝特攻 疯狂国宝 (动感进行曲),嘿吼,嘿吼、嘿哈、天籁,0,0
566986541,Grimmmz,Versatile (Funk Slowed),style,style、风格、new,0,0
